"course_id","year","name","subject","title","description","units_min","units_max","repeatable","grading_basis","final_exam","academic_group","academic_org","way_a_ii","way_aqr","way_ce","way_edp","way_er","way_fr","way_sma","way_si"
"212057","2022-2023","JEWISHST 85B","JEWISHST","Jews in the Contemporary World:  Culture, Pop Culture, and Representation (CSRE 85B, HISTORY 85B, REES 85B)","(HISTORY 85B is 3 units; HISTORY 185B is 5 units.) From Barbra Streisand to Volodymyr Zelenskyy, from The Dybbuk to Broad City, and from Moscow to LA, this course applies a multicultural perspective on different experiences of Jewishness in the 20th and 21st centuries. The discussion is centered on the ways in which these experiences are represented in various types of media: in literature or on TikTok, in poetry or on Instagram, in film and on television. The themes of the course include (but are not limited to) the interplay of national, religious, ethnic, linguistic, and political identities,  intersectionality, the definitions and boundaries of Jewish cultures, Queer and variously gendered experiences of Jewishness, as well as antisemitism and stereotyped representations of Jewishness. The course introduces students to the analysis of a diverse array of media as cultural texts and historical sources. Students are encouraged to apply their new skills to media of their choice.","3","3","False","Letter or Credit/No Credit","False","H&S","JEWISHST","False","False","False","True","False","False","False","True"
"115235","2022-2023","JEWISHST 185B","JEWISHST","Jews in the Contemporary World: Culture, Pop Culture, and Representation (CSRE 185B, HISTORY 185B, REES 185B, SLAVIC 183)","(HISTORY 185B is 5 units; HISTORY 85B is 3 units.)  From Barbra Streisand to Volodymyr Zelenskyy, from The Dybbuk to Broad City, and from Moscow to LA, this course applies a multicultural perspective on different experiences of Jewishness in the 20th and 21st centuries. The discussion is centered on the ways in which these experiences are represented in various types of media: in literature or on TikTok, in poetry or on Instagram, in film and on television. The themes of the course include (but are not limited to) the interplay of national, religious, ethnic, linguistic, and political identities,  intersectionality, the definitions and boundaries of Jewish cultures, Queer and variously gendered experiences of Jewishness, as well as antisemitism and stereotyped representations of Jewishness. The course introduces students to the analysis of a diverse array of media as cultural texts and historical sources. Students are encouraged to apply their new skills to media of their choice.","5","5","False","Letter or Credit/No Credit","False","H&S","JEWISHST","False","False","False","True","False","False","False","True"
"120535","2022-2023","LINGUIST 1","LINGUIST","Introduction to Linguistics","This introductory-level course is targeted to students with no linguistics background. It is designed to provide an overview of methods, findings, and problems in eight main areas of linguistics: Phonetics, Phonology, Morphology, Syntax, Semantics, Pragmatics, Historical Linguistics, and Sociolinguistics. Through lectures, in-class activities, and problem sets, you will come away with an overview of various linguistic phenomena, a sense of the diversity across languages, skills of linguistic analysis, an awareness of connections between these linguistics and applications of linguistics more broadly, and a basis for understanding the systematic, but complex nature of human language. While much of the course uses English to illuminate various points, you will be exposed to and learn to analyze languages other than English. By the end of the course, you should be able to explain similarities and differences of human languages, use basic linguistic terminology appropriately, apply the tools of linguistic analysis to problems and puzzles of linguistics, understand the questions that drive much research in linguistics, and explain how understanding linguistics is relevant for a variety of real-world phenomena.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","True"
"140838","2022-2023","LINGUIST 35","LINGUIST","Minds and Machines (CS 24, PHIL 99, PSYCH 35, SYMSYS 1, SYMSYS 200)","(Formerly SYMSYS 100). An overview of the interdisciplinary study of cognition, information, communication, and language, with an emphasis on foundational issues: What are minds? What is computation? What are rationality and intelligence? Can we predict human behavior? Can computers be truly intelligent? How do people and technology interact, and how might they do so in the future? Lectures focus on how the methods of philosophy, mathematics, empirical research, and computational modeling are used to study minds and machines. Students must take this course before being approved to declare Symbolic Systems as a major. All students interested in studying Symbolic Systems are urged to take this course early in their student careers. The course material and presentation will be at an introductory level, without prerequisites. If you have any questions about the course, please email symsys1staff@gmail.com.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","True","False","False"
"120807","2022-2023","LINGUIST 105","LINGUIST","Phonetics (LINGUIST 205A)","Every time you speak a word, you say it differently than the time before. Getting all the movements used during speech production to produce an exact repetition of a word is nearly impossible.  Your friends and family also vary in how they say words, and this variation differs across speech styles, emotions, and social communities.  Imagine that.  Our minds encounter thousands of different productions of a single word, but somehow identify it as one word, and not another.  Phonetics is the systematic study of the articulation, acoustics, and perception in speech and can help us explain how different talkers vary their speech, how information from speech is used by listeners to understand one another, and how listeners store social and linguistic information in memory.  Through lectures, class activities, and weekly lab assignments, this class highlights both the complexity of the physical nature of speech production, how we can understand the resulting acoustic signal, and how that signal is interpreted and understood by listeners.  By the end of this course, you will be able to (1) look at a visual representation of speech and understand what you are looking at; (2) manipulate speech samples to understand how listeners experience language and categorize different speech sounds; (3) understand the processes involved in articulating speech sounds; (4) explain how linguistic segments interact with cues to emotion, gender, and other macro-social attributes; and (5) identify the ways an understanding of speech variation can be used to advance our understanding of spoken language understanding my humans and machines.  We will be using the software program Praat (https://www.fon.hum.uva.nl/praat/) weekly, beginning the first week of class. Please download the program and have it installed on your computer before class begins.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","True","False"
"224595","2022-2023","LINGUIST 108","LINGUIST","Articulatory Phonetics","This course is an introduction to articulatory phonetics, the production of speech.  Students will learn about the articulatory features that characterize speech sounds and the physical mechanisms that underlie them.  The course will also cover the methods used to measure articulation, the relationship between articulation and the resulting acoustic characteristics, and the cognitive processes underlying speech production.","4","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120671","2022-2023","LINGUIST 110","LINGUIST","Introduction to Phonology","Introduction to the sound systems of the world's languages, their similarities and differences. Theories that account for the tacit generalizations that govern the sound patterns of languages. Prerequisite:  Linguist 1 or Linguist 105","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","True","False","False"
"216960","2022-2023","LINGUIST 121A","LINGUIST","The Syntax of English","A data-driven introduction to the study of generative syntax through an in-depth investigation of the sentence structure of English. Emphasis is on central aspects of English syntax, but the principles of theory and analysis extend to the study of the syntax of other languages. The course focuses on building up syntactic argumentation skills via the collective development of a partial formal theory of sentence structure, which attempts to model native speaker knowledge. Satisfies the WIM requirement for Linguistics and the WAY-FR requirement. Prerequisites: none (can be taken before or after Linguistics 121B). The discussion section is mandatory.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","True","False","False"
"201166","2022-2023","LINGUIST 130A","LINGUIST","Introduction to Semantics and Pragmatics (LINGUIST 230A)","Linguistic meaning and its role in communication. Topics include logical semantics, conversational implicature, presupposition, and speech acts. Applications to issues in politics, the law, philosophy, advertising, and natural language processing.&nbsp;Those who have not taken logic, such as&nbsp;PHIL 150&nbsp;or 151, should attend section. Prerequisites: LINGUIST 1, SYMSYS 1 (LINGUIST 35), consent of instructor, or graduate standing in Linguistics","4","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","True","False","False"
"120686","2022-2023","LINGUIST 130B","LINGUIST","Introduction to Lexical Semantics","Introduction to basic concepts and issues in the linguistic study of word meaning. We explore grammatical regularities in word meaning and the relation between word meaning and the conceptual realm.&nbsp;The questions we address include the following. How is the meaning of a word determined from its internal structure? &nbsp;How can simple words have complex meanings? &nbsp;What is a possible word? &nbsp;How does a word's&nbsp;meaning determine the word's syntactic distribution and what kind of reasoning does it support? What kind of information belongs to the lexical entry of a word? &nbsp;The course will show that the investigation&nbsp;of the linguistic and semantic structure of words draws on the full resources of linguistic theory and methodology. Prerequisites:&nbsp;Symsys 1, Linguist 35,&nbsp;or equivalent or permission of the instructor.&nbsp;Linguist 130A&nbsp;is not a prerequisite for this course.","3","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","True","False","False"
"218366","2022-2023","LINGUIST 145","LINGUIST","Introduction to Psycholinguistics (LINGUIST 245A, PSYCH 140)","How do people do things with language? How do we go from perceiving the acoustic waves that reach our ears to understanding that someone just announced the winner of the presidential election? How do we go from a thought to spelling that thought out in a sentence? How do babies learn language from scratch? This course is a practical introduction to psycholinguistics --  the study of how humans learn, represent, comprehend, and produce language. The course aims to provide students with a solid understanding of both the research methodologies used in psycholinguistic research and many of the well-established findings in the field. Topics covered will include visual and auditory recognition of words, sentence comprehension, reading, discourse and inference, sentence production, language acquisition, language in the brain, and language disorders. Students will conduct a small but original research project and gain experience with reporting and critiquing psycholinguistic research.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120710","2022-2023","LINGUIST 150","LINGUIST","Language and Society","This course explores the social life of spoken language. Students learn to address the following big questions about language and society: Why do languages vary across different time periods, locations, and social groups? What do our opinions about the way other people speak tell us about society? How do our social identities and goals influence the way we speak? And how do we use language to alter our social relationships? In addition to weekly reading responses, students complete a quarter-long project highlighting quantitative analyses of linguistic variation. Students taking the course for four units write up their project as a full research paper, including literature review and discussion. Students taking the course for three units can choose to complete a shorter paper that aims to improve public awareness about sociolinguistics.","3","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","True","False","False","False","True"
"224941","2022-2023","LINGUIST 154","LINGUIST","Language, Race, and Ethnicity","This course explores the co-articulation of language, race, and ethnicity with a particular emphasis on race relations in US contexts. We will examine the varieties of English spoken by minoritized racial/ethnic groups in conjunction with theories from sociolinguistics, linguistic anthropology, and adjacent social sciences to problematize common notions surrounding race and language.  No prior knowledge of linguistics is required for this course.","4","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"224828","2022-2023","LINGUIST 155F","LINGUIST","Language and Social Interaction (LINGUIST 255F)","This course explores linguistic structure in the contexts of everyday social interaction. Through readings and hands-on data analysis, students will learn to address the following big questions: How are everyday social interactions structured, and why is this structure typically invisible to us? How do social goals, relationships, and identities influence the linguistic structure of interactions? Students who have already taken LINGUIST 134A/234 should not enroll in this course.","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120706","2022-2023","LINGUIST 156","LINGUIST","Language, Gender, & Sexuality (FEMGEN 156X)","The role of language in the construction of gender, the maintenance of the gender order, and social change. Field projects explore hypotheses about the interaction of language and gender. No knowledge of linguistics required.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","True","False","False","False","True"
"209080","2022-2023","LINGUIST 167","LINGUIST","Languages of the World","The diversity of human languages, their sound systems, vocabularies, and grammars. Tracing historical relationships between languages and language families. Parallels with genetic evolutionary theory. Language policy, endangered languages and heritage languages. Classification of sign languages.","3","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","True","False","False","False","False"
"208511","2022-2023","LINGUIST 180","LINGUIST","From Languages to Information (CS 124, LINGUIST 280)","Extracting meaning, information, and structure from human language text, speech, web pages, social networks. Introducing methods (regex, edit distance, naive Bayes, logistic regression, neural embeddings, inverted indices, collaborative filtering,  PageRank),  applications (chatbots, sentiment analysis, information retrieval, question answering, text classification, social networks, recommender systems), and ethical issues in both. Prerequisites: CS106B","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","True","False","False","False","False","False","False"
"205418","2022-2023","LINGUIST 188","LINGUIST","Natural Language Understanding (CS 224U, LINGUIST 288, SYMSYS 195U)","Project-oriented class focused on developing systems and algorithms for robust machine understanding of human language. Draws on theoretical concepts from linguistics, natural language processing, and machine learning. Topics include lexical semantics, distributed representations of meaning, relation extraction, semantic parsing, sentiment analysis, and dialogue agents, with special lectures on developing projects, presenting research results, and making connections with industry. Prerequisites: CS 224N or CS 224S (This is a smaller number of courses than previously.)","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120795","2022-2023","LINGUIST 200","LINGUIST","Foundations of Linguistic Theory","Restricted to Linguistics Ph.D. students. Theories that have shaped contemporary linguistics; recurrent themes and descriptive practice.  Strong background in Linguistics or permission of instructor.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120807","2022-2023","LINGUIST 205A","LINGUIST","Phonetics (LINGUIST 105)","Every time you speak a word, you say it differently than the time before. Getting all the movements used during speech production to produce an exact repetition of a word is nearly impossible.  Your friends and family also vary in how they say words, and this variation differs across speech styles, emotions, and social communities.  Imagine that.  Our minds encounter thousands of different productions of a single word, but somehow identify it as one word, and not another.  Phonetics is the systematic study of the articulation, acoustics, and perception in speech and can help us explain how different talkers vary their speech, how information from speech is used by listeners to understand one another, and how listeners store social and linguistic information in memory.  Through lectures, class activities, and weekly lab assignments, this class highlights both the complexity of the physical nature of speech production, how we can understand the resulting acoustic signal, and how that signal is interpreted and understood by listeners.  By the end of this course, you will be able to (1) look at a visual representation of speech and understand what you are looking at; (2) manipulate speech samples to understand how listeners experience language and categorize different speech sounds; (3) understand the processes involved in articulating speech sounds; (4) explain how linguistic segments interact with cues to emotion, gender, and other macro-social attributes; and (5) identify the ways an understanding of speech variation can be used to advance our understanding of spoken language understanding my humans and machines.  We will be using the software program Praat (https://www.fon.hum.uva.nl/praat/) weekly, beginning the first week of class. Please download the program and have it installed on your computer before class begins.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120811","2022-2023","LINGUIST 210A","LINGUIST","Phonology","Introduction to phonological theory and analysis based on cross-linguistic evidence. Topics: phonological representations including features, syllables, metrical structure; phonological processes; phonological rules and constraints; phonological typology and universals; the phonology/morphology interface; Optimality Theory and Harmonic Grammar. Prerequisites:  Linguist 110 or consent of instructor","3","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"206932","2022-2023","LINGUIST 210B","LINGUIST","Advanced Phonology","New developments in phonological theory, in particular Optimality Theory, primarily on the empirical basis of stress, syllable structure, prosodic organization, and phonological variation.","2","4","True","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120851","2022-2023","LINGUIST 222A","LINGUIST","Foundations of Syntactic Theory I","The first course in the three-course graduate-level sequence in syntax. The course focuses on core theoretical ideas and empirical phenomena in the study of syntactic theory. Some of the specific topics include phrase structure, head movement, A-movement, case and agreement, raising and control, argument structure, binding, and the structure of clauses and nominals. The practical aim of this course is to develop a solid conceptual, analytical and empirical basis for research in syntax; this includes the honing of syntactic argumentation skills, which is accomplished through written work and in-class discussion. Prerequisites: Linguistics 121A or 121B, or permission of the instructor.","3","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"140839","2022-2023","LINGUIST 222B","LINGUIST","Foundations of Syntactic Theory II","The nature of unbounded dependency constructions such as constituent questions, topicalization, relative clauses, and clefts, among others. Topics include A-bar movement, constraints on extraction, successive cyclicity, as well as variation in the way unbounded dependencies are established crosslinguistically. Prerequisite: 222A.","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"201166","2022-2023","LINGUIST 230A","LINGUIST","Introduction to Semantics and Pragmatics (LINGUIST 130A)","Linguistic meaning and its role in communication. Topics include logical semantics, conversational implicature, presupposition, and speech acts. Applications to issues in politics, the law, philosophy, advertising, and natural language processing.&nbsp;Those who have not taken logic, such as&nbsp;PHIL 150&nbsp;or 151, should attend section. Prerequisites: LINGUIST 1, SYMSYS 1 (LINGUIST 35), consent of instructor, or graduate standing in Linguistics","4","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120882","2022-2023","LINGUIST 230B","LINGUIST","Advanced Semantics","The primary goal of this course is to cover advanced topics in semantics and pragmatics that are central to research in those fields. The course is aimed at advanced graduate students who plan to do research in semantics, pragmatics, or philosophy of language. Prerequisites:&nbsp;LINGUIST 130A/230A or permission from instructor.","2","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120883","2022-2023","LINGUIST 230C","LINGUIST","Advanced Topics in Semantics & Pragmatics","We focus on a topic in the meaning and use of linguistic expressions to explore a number of central issues in semantics and pragmatics. These include quantification, binding, referentiality, presupposition, pragmatic inferences, context-dependency, indexicality, and systems of dynamic interpretation.  Prerequisites: LINGUIST 230B or permission of the instructor.","1","4","True","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120893","2022-2023","LINGUIST 232A","LINGUIST","Lexical Semantics","Introduction to issues in word meaning, focused primarily around verbs. Overview of the core semantic properties of verbs and the organization of the verb lexicon. Approaches to lexical semantic representation, including semantic role lists, proto-roles, and causal and aspectual theories of event conceptualization. Prerequisite: Linguist 130A, Linguist 130B, or permission of instructor.","2","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"218366","2022-2023","LINGUIST 245A","LINGUIST","Introduction to Psycholinguistics (LINGUIST 145, PSYCH 140)","How do people do things with language? How do we go from perceiving the acoustic waves that reach our ears to understanding that someone just announced the winner of the presidential election? How do we go from a thought to spelling that thought out in a sentence? How do babies learn language from scratch? This course is a practical introduction to psycholinguistics --  the study of how humans learn, represent, comprehend, and produce language. The course aims to provide students with a solid understanding of both the research methodologies used in psycholinguistic research and many of the well-established findings in the field. Topics covered will include visual and auditory recognition of words, sentence comprehension, reading, discourse and inference, sentence production, language acquisition, language in the brain, and language disorders. Students will conduct a small but original research project and gain experience with reporting and critiquing psycholinguistic research.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"207979","2022-2023","LINGUIST 245B","LINGUIST","Methods in Psycholinguistics (SYMSYS 195L)","Over the past ten years, linguists have become increasingly interested in testing theories with a wider range of empirical data than the traditionally accepted introspective judgments of hand-selected linguistic examples. Consequently, linguistics has seen a surge of interest in psycholinguistic methods across all subfields. This course will provide an overview of various standard psycholinguistic techniques and measures, including offline judgments (e.g., binary categorization tasks like truth-value judgments, Likert scale ratings, continuous slider ratings), response times, reading times, eye-tracking, ERPs, and corpus methods. Students will present and discuss research articles. Students will also run an experiment (either a replication or an original design, if conducive to the student's research) to gain hands-on experience with experimental design and implementation in html/javascript and Mechanical Turk; data management, analysis, and visualization in R; and open science tools like git/github.","4","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120931","2022-2023","LINGUIST 250","LINGUIST","Sociolinguistic Theory and Analysis","This is a seminar-style course for graduate students in linguistics and advanced students with a background in sociolinguistics. Through readings, discussions, and weekly response papers, we will explore the development of major themes and questions in the field of sociolinguistics.","4","4","False","Letter or Credit/No Credit","True","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"224828","2022-2023","LINGUIST 255F","LINGUIST","Language and Social Interaction (LINGUIST 155F)","This course explores linguistic structure in the contexts of everyday social interaction. Through readings and hands-on data analysis, students will learn to address the following big questions: How are everyday social interactions structured, and why is this structure typically invisible to us? How do social goals, relationships, and identities influence the linguistic structure of interactions? Students who have already taken LINGUIST 134A/234 should not enroll in this course.","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"208511","2022-2023","LINGUIST 280","LINGUIST","From Languages to Information (CS 124, LINGUIST 180)","Extracting meaning, information, and structure from human language text, speech, web pages, social networks. Introducing methods (regex, edit distance, naive Bayes, logistic regression, neural embeddings, inverted indices, collaborative filtering,  PageRank),  applications (chatbots, sentiment analysis, information retrieval, question answering, text classification, social networks, recommender systems), and ethical issues in both. Prerequisites: CS106B","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"120904","2022-2023","LINGUIST 284","LINGUIST","Natural Language Processing with Deep Learning (CS 224N, SYMSYS 195N)","Methods for processing human language information and the underlying computational properties of natural languages. Focus on deep learning approaches: understanding, implementing, training, debugging, visualizing, and extending neural network models for a variety of language understanding tasks. Exploration of natural language tasks ranging from simple word level and syntactic processing to coreference, question answering, and machine translation. Examination of representative papers and systems and completion of a final project applying a complex neural network model to a large-scale NLP problem. Prerequisites: calculus and linear algebra; CS124, CS221, or CS229.","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"205418","2022-2023","LINGUIST 288","LINGUIST","Natural Language Understanding (CS 224U, LINGUIST 188, SYMSYS 195U)","Project-oriented class focused on developing systems and algorithms for robust machine understanding of human language. Draws on theoretical concepts from linguistics, natural language processing, and machine learning. Topics include lexical semantics, distributed representations of meaning, relation extraction, semantic parsing, sentiment analysis, and dialogue agents, with special lectures on developing projects, presenting research results, and making connections with industry. Prerequisites: CS 224N or CS 224S (This is a smaller number of courses than previously.)","3","4","False","Letter or Credit/No Credit","False","H&S","LINGUISTIC","False","False","False","False","False","False","False","False"
"223738","2022-2023","MCS 120","MCS","Data Narratives (DATASCI 120)","The class allows students to grow their ability to communicate ideas and insights with data. There are many components of a well-crafted narrative based on data---from a discussion of data sources to visualization, and from pattern detection to generalizable conclusions---which we explore in sequence across the quarter. The class does not introduce advanced data analysis techniques. It rather focuses on the essential elements of an inquiry conducted with data and places a special emphasis on how to record and communicate these. Each student enrolled in class needs to identify a dataset and a question that they are going to explore. As we examine the different components of a data inquiry, the students will carry out a corresponding analysis/writing assignment on the data they have identified, gradually building material for the narrative that will constitute their final paper. This course is required for students participating in SURP-Stats and for Data Science BS students who are fulfilling their capstone requirement with independent research (including Honors thesis) or with DATASCI 190.  Prerequisite: Stats191 or equivalent. (WIM)","3","3","False","Letter or Credit/No Credit","False","H&S","MATHCOMPSC","False","False","False","False","False","False","False","False"
"224524","2022-2023","MATH 18","MATH","Foundations for Calculus","This course develops and enriches fundamental skills in foundational math to prepare students for success in calculus and other courses at Stanford that rely on quantitative methods (such as in biology, chemistry, computer science, economics, engineering, and physics).  The focus is on proficiency in topics prior to calculus, with an emphasis on both conceptual understanding and problem-solving experience.  A primary goal is to help students to hone the mathematical skills necessary to transition to quantitative coursework at Stanford, including how to use understanding of ideas to improve study habits and to avoid excessive rote memorization.","2","2","False","Satisfactory/No Credit","True","H&S","MATH","False","False","False","False","False","False","False","False"
"117227","2022-2023","MATH 19","MATH","Calculus","Introduction to differential calculus of functions of one variable.  Review of elementary functions (including exponentials and logarithms), limits, rates of change, the derivative and its properties, applications of the derivative.  Prerequisites:  trigonometry, advanced algebra, and analysis of elementary functions (including exponentials and logarithms).  You must have taken the math placement diagnostic (offered through the Math Department website) in order to register for this course.","3","3","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"117229","2022-2023","MATH 20","MATH","Calculus","The definite integral, Riemann sums, antiderivatives, the Fundamental Theorem of Calculus.  Integration by substitution and by parts.  Area between curves, and volume by slices, washers, and shells.  Initial-value problems, exponential and logistic models, direction fields, and parametric curves.  Prerequisite: Math 19 or equivalent.  If you have not previously taken a calculus course at Stanford then you must have taken the math placement diagnostic (offered through the Math Department website) in order to register for this course.","3","3","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"117230","2022-2023","MATH 21","MATH","Calculus","This course addresses a variety of topics centered around the theme of &quot;calculus with infinite processes&quot;, largely the content of BC-level AP Calculus that isn't in the AB-level syllabus. It is needed throughout probability and statistics at all levels, as well as to understand approximation procedures that arise in all quantitative fields (including economics and computer graphics). After an initial review of limit rules, the course goes on to discuss sequences of numbers and of functions, as well as limits &quot;at infinity&quot; for each (needed for any sensible discussion of long-term behavior of a numerical process, such as: iterative procedures and complexity in computer science, dynamic models throughout economics, and repeated trials with data in any field).  Integration is discussed for rational functions (a loose end from Math 20) and especially (improper) integrals for unbounded functions and &quot;to infinity&quot;: this shows up in contexts as diverse as escape velocity for a rocket, the present value of a perpetual yield asset, and important calculations in probability (including the famous &quot;bell curve&quot; and to understand why many statistical tests work as they do).  The course then turns to infinite series (how to &quot;sum&quot; an infinite collection of numbers), some useful convergence and divergence rests for these, and the associated killer app: power series and their properties, as well as Taylor approximations, all of which provide the framework that underlies virtually all mathematical models used in any quantitative field. Prerequisite: Math 20 or equivalent. If you have not previously taken a calculus course at Stanford then you must have taken the math placement diagnostic (offered through the Math Department website) in order to register for this course.","4","4","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"117257","2022-2023","MATH 51","MATH","Linear Algebra, Multivariable Calculus, and Modern Applications","This course provides unified coverage of linear algebra and multivariable differential calculus, and the free course e-text connects the material to many fields. Linear algebra in large dimensions underlies the scientific, data-driven, and computational tasks of the 21st century. The linear algebra portion includes orthogonality, linear independence, matrix algebra, and eigenvalues with applications such as least squares, linear regression, and Markov chains (relevant to population dynamics, molecular chemistry, and PageRank); the singular value decomposition (essential in image compression, topic modeling, and data-intensive work in many fields) is introduced in the final chapter of the e-text. The multivariable calculus portion includes unconstrained optimization via gradients and Hessians (used for energy minimization), constrained optimization (via Lagrange multipliers, crucial in economics), gradient descent and the multivariable Chain Rule (which underlie many machine learning algorithms, such as backpropagation), and Newton's method (an ingredient in GPS and robotics). The course emphasizes computations alongside an intuitive understanding of key ideas. The widespread use of computers makes it important for users of math to understand concepts: novel users of quantitative tools in the future will be those who understand ideas and how they fit with examples and applications. This is the only course at Stanford whose syllabus includes nearly all the math background for CS 229, which is why CS 229 and CS 230 specifically recommend it (or other courses resting on it). For frequently asked questions about the differences between Math 51 and CME 100, see the FAQ on the placement page on the Math Department website. Prerequisite: Math 21 or the math placement diagnostic (offered through the Math Department website) in order to register for this course.","5","5","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"117259","2022-2023","MATH 52","MATH","Integral Calculus of Several Variables","Iterated integrals, line and surface integrals, vector analysis with applications to vector potentials and conservative vector fields, physical interpretations. Divergence theorem and the theorems of Green, Gauss, and Stokes. Prerequisite: Math 21 and Math 51 or equivalents.","5","5","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"117261","2022-2023","MATH 53","MATH","Differential Equations with Linear Algebra, Fourier Methods, and Modern Applications","Ordinary differential equations and initial value problems, linear systems of such equations with an emphasis on second-order constant-coefficient equations, stability analysis for non-linear systems (including phase portraits and the role of eigenvalues), and numerical methods. Partial differential equations and boundary-value problems, Fourier series and initial conditions, and Fourier transform for non-periodic phenomena.  Throughout the development we harness insights from linear algebra, and software widgets are used to explore course topics on a computer (no coding background is needed). The free e-text provides motivation from applications across a wide array of fields (biology, chemistry, computer science, economics, engineering, and physics) described in a manner not requiring any area-specific expertise, and it has an appendix on Laplace transforms with many worked examples as a complement to the Fourier transform in the main text. Prerequisite: Math 21 and Math 51, or equivalents.","5","5","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
"222618","2022-2023","MATH 56","MATH","Proofs and Modern Mathematics","How do mathematicians think? Why are the mathematical facts learned in school true? In this course students will explore higher-level mathematical thinking and will gain familiarity with a crucial aspect of mathematics: achieving certainty via mathematical proofs, a creative activity of figuring out what should be true and why. This course is ideal for students who would like to learn about the reasoning underlying mathematical results, but at a pace and level of abstraction not as intense as Math 61CM/DM, as a consequence benefiting from additional opportunity to explore the reasoning. Familiarity with one-variable calculus is strongly recommended at least at the AB level of AP Calculus since a significant part of the course develops some of the main results in that material systematically from a small list of axioms. We also address linear algebra from the viewpoint of a mathematician, illuminating notions such as fields and abstract vector spaces. This course may be paired with Math 51; though that course is not a pre- or co-requisite. CS majors who complete Math 56 can petition to count CS 154 in place of CS 103.","4","4","False","Letter or Credit/No Credit","True","H&S","MATH","False","False","False","False","False","True","False","False"
